Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3981,CA-2014-114517,23-12-2014,27-12-2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,57,3,0,16
3982,CA-2017-119564,15-12-2017,20-12-2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",23,3,0,10
3983,CA-2016-135265,07-07-2016,09-07-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",288,4,0.2,-4
3984,CA-2016-135265,07-07-2016,09-07-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2800,5,0.2,945
3985,CA-2016-135265,07-07-2016,09-07-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,49,1,0,24
3986,CA-2016-108735,17-04-2016,21-04-2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257,3,0.15,24
3987,CA-2017-112333,08-04-2017,14-04-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2592,4,0,622
3988,CA-2017-112333,08-04-2017,14-04-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,42,5,0,10
3989,US-2016-159415,17-04-2016,22-04-2016,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79,5,0.2,14
3990,CA-2014-122588,25-11-2014,27-11-2014,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,53,2,0,20
3991,CA-2014-137589,03-11-2014,08-11-2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286,3,0.2,-64
3992,CA-2015-161998,01-05-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,64,3,0.2,14
3993,CA-2015-161998,01-05-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2-Pack",41,3,0.2,5
3994,CA-2015-161998,01-05-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,173,6,0.2,11
3995,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",513,3,0,97
3996,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,861,7,0,189
3997,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,770,5,0,223
3998,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,15,1,0,4
3999,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373,6,0,82
4000,US-2015-149629,17-07-2015,20-07-2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",232,5,0.2,6
4001,CA-2014-116834,11-10-2014,16-10-2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63,11,0,19
4002,CA-2014-116834,11-10-2014,16-10-2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,0,59
4003,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1-2""H x 24""W x 20""D",638,3,0.3,-128
4004,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,288,3,0.4,34
4005,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",37,3,0.2,12
4006,US-2015-168732,10-12-2015,16-12-2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,2,1,0,0
4007,US-2015-168732,10-12-2015,16-12-2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,26,4,0,12
4008,US-2015-168732,10-12-2015,16-12-2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15-Pack",102,6,0,21
4009,CA-2015-107468,18-12-2015,22-12-2015,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,7,2,0.2,1
4010,CA-2017-144463,01-01-2017,05-01-2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1-2"" Diameter Brentwood Wall Clock",474,11,0,199
4011,CA-2017-100811,21-11-2017,24-11-2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8,2,0.2,3
4012,CA-2017-100811,21-11-2017,24-11-2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39,4,0.2,4
4013,CA-2015-153612,22-12-2015,27-12-2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17,4,0,5
4014,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,543,3,0,152
4015,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9,3,0,4
4016,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,194,5,0,95
4017,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,21,5,0,10
4018,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,98,2,0,49
4019,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,252,9,0,48
4020,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",26,3,0,7
4021,CA-2014-154963,22-06-2014,27-06-2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4-Carton",170,3,0.3,-5
4022,CA-2014-154963,22-06-2014,27-06-2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,83,3,0.4,-15
4023,CA-2014-154963,22-06-2014,27-06-2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",854,5,0.3,0
4024,CA-2017-130764,27-10-2017,28-10-2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",557,5,0.15,7
4025,CA-2017-130764,27-10-2017,28-10-2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,96,4,0.2,35
4026,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3-4"" x 5"" Forms per Page, 600 Sets per Book",30,4,0.2,10
4027,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9,7,0.2,3
4028,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,154,2,0.2,13
4029,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray-Clear, 3-pkg",13,8,0.8,-23
4030,CA-2017-124296,24-12-2017,28-12-2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,480,3,0,240
4031,CA-2017-124296,24-12-2017,28-12-2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",233,4,0,61
4032,CA-2016-169957,26-09-2016,30-09-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,237,6,0,66
4033,CA-2016-169957,26-09-2016,30-09-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier-Laser Paper (20Lb. and 87 Bright),30,5,0,15
4034,CA-2016-169957,26-09-2016,30-09-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
4035,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,19,3,0.7,-14
4036,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,384,6,0.2,77
4037,CA-2015-148859,28-12-2015,01-01-2016,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black-Frost",25,2,0.2,2
4038,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,25,5,0,8
4039,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21,4,0,10
4040,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,768,6,0.2,288
4041,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14,3,0.2,5
4042,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,192,3,0.2,19
4043,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,275,9,0,126
4044,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",71,6,0,24
4045,CA-2015-137750,25-06-2015,30-06-2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,205,5,0,57
4046,CA-2015-136378,02-04-2015,07-04-2015,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9,3,0.8,-14
4047,CA-2017-100356,21-10-2017,25-10-2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,24,2,0.8,-62
4048,US-2015-166520,16-07-2015,19-07-2015,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,81,3,0,40
4049,US-2015-166520,16-07-2015,19-07-2015,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,600,10,0,192
4050,CA-2017-136350,24-06-2017,26-06-2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",277,3,0,50
4051,CA-2017-136350,24-06-2017,26-06-2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,173,2,0.1,33
4052,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,4,3,0.2,1
4053,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409,2,0.4,-82
4054,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1-8 x 3 1-2, White",55,11,0.2,18
4055,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,21,4,0.2,7
4056,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1802,6,0.2,-338
4057,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,67,1,0.4,-20
4058,CA-2014-163034,24-11-2014,28-11-2014,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor-Drawer Files,646,5,0.2,-8
4059,CA-2015-124058,20-11-2015,24-11-2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,73,7,0.2,-15
4060,CA-2015-124058,20-11-2015,24-11-2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572,3,0.2,36
4061,CA-2016-129196,01-11-2016,07-11-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68,3,0.2,18
4062,US-2015-138716,17-09-2015,20-09-2015,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25,3,0.2,8
4063,US-2016-122182,10-03-2016,14-03-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,40,1,0.2,7
4064,US-2014-130358,23-06-2014,26-06-2014,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,20,9,0.2,2
4065,US-2014-130358,23-06-2014,26-06-2014,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027,South,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3,1,0.2,0
4066,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,8,5,0.2,1
4067,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,10,3,0.2,1
